Episode,Timestep,Action,State,Transmission Power,Beacon Rate,CBR,Reward
624,0,3,"(0, 0)",0.5235507783674865,0.5794274592012961,0.404999102284475,-1
624,1,1,"(0, 1)",0.9848306212517276,0.6655106087934313,0.6679839662152777,9
624,2,1,"(1, 1)",0.6064744668970135,0.5629301260916078,0.767824629216945,2
624,3,3,"(2, 1)",0.8970960504065089,0.48771024001432745,0.6871424215483248,9
624,4,3,"(2, 2)",0.5609127678603407,0.4314940518002461,0.8214473654118934,2
624,5,3,"(2, 3)",0.8470102022607348,0.6119960535160381,0.7994486961537188,2
624,6,1,"(2, 4)",0.6246789374337457,0.5153566782748428,0.5438726240696973,2
624,7,1,"(3, 4)",0.6252948448224529,0.6593026351767494,0.4716322964299738,100
625,0,1,"(0, 0)",0.5284852053489344,0.5210332526944492,0.5494901460528112,2
625,1,3,"(1, 0)",0.512555116672161,0.6181352924577737,0.5990707304316647,9
625,2,1,"(1, 1)",0.9920510879942552,0.3770268312075215,0.9341977253072278,-4
625,3,3,"(2, 1)",0.6824624185275143,0.5238430587208498,0.8165498265839812,2
625,4,3,"(2, 2)",0.8231380254861651,0.6819039051240072,0.7230654115929425,9
625,5,3,"(2, 3)",0.7920097416405446,0.30028458147649717,0.7976071313630184,-1
625,6,1,"(2, 4)",0.7086592484411802,0.6936494376712304,0.5264049655197356,2
625,7,1,"(3, 4)",0.9934337461863548,0.4869196066754633,0.9215085235505578,100
626,0,1,"(0, 0)",0.6400848670442046,0.3679500101348953,0.8873496530148315,-4
626,1,3,"(1, 0)",0.6849859238856871,0.6078104239492633,0.9671198788469914,-1
626,2,3,"(1, 1)",0.569555710344972,0.3080789422879333,0.8059642180889661,-1
626,3,1,"(1, 2)",0.5416132338210804,0.6246663511348349,0.8187106072714343,2
626,4,3,"(2, 2)",0.6814478007447914,0.5502011113388143,0.7358345357893166,9
626,5,3,"(2, 3)",0.8205528026247357,0.6722619791286285,0.5628810580204597,9
626,6,1,"(2, 4)",0.8901894943169583,0.4159993826891544,0.5321411467930717,2
626,7,1,"(3, 4)",0.8901809231478397,0.42705910929257235,0.5182666770839316,100
627,0,3,"(0, 0)",0.9831909852983091,0.4549127877645702,0.9324728049087557,-1
627,1,1,"(0, 1)",0.626273686748505,0.4642928413927411,0.7886358107918714,2
627,2,1,"(1, 1)",0.731554762058914,0.5729508233456777,0.424627033662862,-1
627,3,3,"(2, 1)",0.5482352576716797,0.3621598333404059,0.6521379041709654,6
627,4,3,"(2, 2)",0.8277220787835983,0.3671160029259773,0.6861556280579333,6
627,5,0,"(2, 3)",0.7433038773626861,0.3280894094186179,0.5663592239865611,6
627,6,3,"(1, 3)",0.893824345542392,0.38876028493115544,0.4880005558809213,-1
627,7,1,"(1, 4)",0.9137533872620764,0.6542738497958752,0.4957251533931526,2
627,8,1,"(2, 4)",0.5714720863161644,0.5437122433010056,0.6498096071737737,9
627,9,1,"(3, 4)",0.864422527037572,0.4419094048025306,0.7373667931362746,100
628,0,3,"(0, 0)",0.6992568728727728,0.528596352560832,0.43343737154649115,-1
628,1,1,"(0, 1)",0.7446370458579465,0.6835100918438871,0.4277640116654939,-1
628,2,3,"(1, 1)",0.5494525921418061,0.309632593901585,0.9831867589354499,-4
628,3,1,"(1, 2)",0.774116267285157,0.3020702981103622,0.9809520737473845,-4
628,4,3,"(2, 2)",0.547554367003156,0.4799776821063825,0.528866320038207,2
628,5,3,"(2, 3)",0.8603500671006779,0.4039323529120169,0.8431988914072481,2
628,6,1,"(2, 4)",0.9261578197554792,0.31845028887026844,0.4272242419751262,-4
628,7,1,"(3, 4)",0.537861902565472,0.678265722826742,0.6559464195855138,100
629,0,3,"(0, 0)",0.8428847260758562,0.5492587595406968,0.6866420136535194,9
629,1,1,"(0, 1)",0.7096636265783787,0.6136243285481704,0.8188164449147908,2
629,2,1,"(1, 1)",0.5754273980111864,0.6415808589604151,0.5070318068751524,2
629,3,3,"(2, 1)",0.9519115762163769,0.4927757013642875,0.6684586985015932,9
629,4,3,"(2, 2)",0.6979341997836671,0.5441992246744422,0.9691808363100356,-1
629,5,3,"(2, 3)",0.6134116162899065,0.6628017328384216,0.5669716648218854,9
629,6,1,"(2, 4)",0.8194305512520952,0.5852587993648866,0.658311729899379,9
629,7,1,"(3, 4)",0.5540516109675322,0.6200935041265756,0.5402231020083557,100
630,0,3,"(0, 0)",0.5083066256866879,0.6529974203329197,0.49298795050666744,2
630,1,1,"(0, 1)",0.9477475968257321,0.3772819760277996,0.4200686316369092,-4
630,2,1,"(1, 1)",0.9211292946525631,0.5568366245203961,0.9245249537527844,-1
630,3,3,"(2, 1)",0.8918779302284237,0.6842561087400121,0.43137086640205574,-1
630,4,3,"(2, 2)",0.7313071084164822,0.417827888842016,0.5111818526647127,2
630,5,3,"(2, 3)",0.8349774012566977,0.5081410412873918,0.5031593801147036,2
630,6,1,"(2, 4)",0.9968649788111459,0.3336388617361965,0.5807088471399592,6
630,7,1,"(3, 4)",0.9890729351297565,0.37611417407932785,0.9907655480442443,100
631,0,3,"(0, 0)",0.8903639011245259,0.4476616556199923,0.8279110049162242,2
631,1,1,"(0, 1)",0.7175446318493532,0.6713575183259279,0.4243690816174662,-1
631,2,0,"(1, 1)",0.5548774626116311,0.6318619989904333,0.5652757481796495,9
631,3,1,"(0, 1)",0.7305641462783932,0.3037418624214479,0.9000894298687003,-4
631,4,1,"(1, 1)",0.744683184869947,0.60424159411648,0.523686388830003,2
631,5,3,"(2, 1)",0.9984783102681061,0.5464827960239204,0.7620022992372304,2
631,6,3,"(2, 2)",0.6291723618578459,0.6399869537624349,0.7009301570426854,9
631,7,3,"(2, 3)",0.8729389383195207,0.32016524381892425,0.44817012935182216,-4
631,8,1,"(2, 4)",0.8526506197437286,0.623093433515113,0.5862198899369724,9
631,9,3,"(3, 4)",0.8792027699597265,0.4342499888762442,0.8581089171121121,-1
631,10,1,"(3, 4)",0.8719972078733869,0.508376942493712,0.44171058335290037,100
632,0,3,"(0, 0)",0.609081910014369,0.5635925662510355,0.5345086328040403,2
632,1,1,"(0, 1)",0.8663454368106465,0.570822749951715,0.48652938890711184,2
632,2,1,"(1, 1)",0.8501091751590015,0.471475202385608,0.8659734891227975,-1
632,3,3,"(2, 1)",0.9865956427711003,0.4846456123558669,0.7087217325777062,9
632,4,3,"(2, 2)",0.64608363444339,0.6601837574776835,0.8110566566636059,2
632,5,3,"(2, 3)",0.6543852160791683,0.3068389778988936,0.4572406398358124,-1
632,6,1,"(2, 4)",0.5990849792820686,0.3397740865960813,0.8891959296187317,-4
632,7,1,"(3, 4)",0.5086607257650834,0.580579439215154,0.9674752320282152,100
633,0,3,"(0, 0)",0.5650725426070577,0.5718881578845483,0.8102519904427747,2
633,1,1,"(0, 1)",0.9523633385072032,0.6312582694972934,0.6016689962726015,9
633,2,1,"(1, 1)",0.5038718955966295,0.502143671837133,0.869605925038748,-1
633,3,3,"(2, 1)",0.6160719719099436,0.4880013946259967,0.8657592646596134,-1
633,4,3,"(2, 2)",0.7800413038016232,0.43096988905251693,0.7797151621856011,2
633,5,3,"(2, 3)",0.8724720726552784,0.596715906226364,0.4289909149544417,-1
633,6,1,"(2, 4)",0.643009196135108,0.40746772141012394,0.8106295961196608,2
633,7,1,"(3, 4)",0.8319984727451397,0.44928880301492774,0.6290408817217888,100
634,0,3,"(0, 0)",0.8077325507729018,0.5586843153093267,0.6499281622195645,9
634,1,1,"(0, 1)",0.7482510186096095,0.5018944343345315,0.813100784451049,2
634,2,1,"(1, 1)",0.8960572077157265,0.5375202994775473,0.48220557390724034,2
634,3,3,"(2, 1)",0.758186845838394,0.33884131023031916,0.4141068675705394,-4
634,4,3,"(2, 2)",0.9602842743668156,0.504821185000246,0.5504917014731883,9
634,5,3,"(2, 3)",0.7601747583954379,0.6435235489650583,0.5953343560533464,9
634,6,1,"(2, 4)",0.8601144616536156,0.6678179109647412,0.9784146653696684,-1
634,7,1,"(3, 4)",0.7263779565161277,0.38726573286584554,0.41364709573382236,100
635,0,3,"(0, 0)",0.5863394303155978,0.5626949660862557,0.594261941855414,9
635,1,1,"(0, 1)",0.7801181621724851,0.34039870653694315,0.5459243679589533,-1
635,2,1,"(1, 1)",0.7517919182687647,0.5663676588425907,0.7654709212185995,2
635,3,3,"(2, 1)",0.6699517545863714,0.6429205405012451,0.9102422086070274,-1
635,4,3,"(2, 2)",0.8035495620292649,0.502635541778527,0.9182922860954578,-1
635,5,3,"(2, 3)",0.9720088668910373,0.6373784215935313,0.46646473088520674,2
635,6,1,"(2, 4)",0.7870568742572841,0.524706576043449,0.6131255322096227,9
635,7,1,"(3, 4)",0.9351343550789101,0.5714833976012523,0.50604217396869,100
636,0,3,"(0, 0)",0.9431095102148899,0.49797142017639395,0.6289883673524448,9
636,1,3,"(0, 1)",0.5860855695674123,0.5923535492609726,0.6790790072802957,9
636,2,2,"(0, 2)",0.9869714968600574,0.6825590874895557,0.535701871827974,2
636,3,1,"(0, 1)",0.5319895444640017,0.3289111017041505,0.9646561462793543,-4
636,4,1,"(1, 1)",0.9667491102411295,0.6421745024556381,0.5044930725178467,2
636,5,3,"(2, 1)",0.9052685703217953,0.4915030451325034,0.5607317487726755,9
636,6,3,"(2, 2)",0.7979378325203288,0.6259009513720568,0.5997925613181949,9
636,7,3,"(2, 3)",0.57596772698741,0.49055480889814174,0.6977717210570604,9
636,8,1,"(2, 4)",0.7603075618510542,0.5779802461057126,0.9030389629863201,-1
636,9,1,"(3, 4)",0.6769737351075746,0.6631964455999162,0.5163714111053276,100
637,0,3,"(0, 0)",0.8974386296206945,0.5558788960652552,0.8161438578166413,2
637,1,1,"(0, 1)",0.7930167267948083,0.6747316737863378,0.41586557129004875,-1
637,2,1,"(1, 1)",0.8247668621944805,0.5088060936266375,0.4077567273711716,-1
637,3,3,"(2, 1)",0.8171203880176527,0.5002451001296835,0.4204458229605488,-1
637,4,3,"(2, 2)",0.8137609538743589,0.5037595090582889,0.5752633667145393,9
637,5,3,"(2, 3)",0.7304386270372986,0.6705178530948596,0.5348966042507723,2
637,6,1,"(2, 4)",0.8001546559673531,0.594759036975276,0.5757385749302656,9
637,7,1,"(3, 4)",0.868628931029148,0.6457433141600211,0.7321802669625215,100
638,0,3,"(0, 0)",0.7630784949123526,0.4896473074282873,0.9349749921640264,-1
638,1,1,"(0, 1)",0.5667269057356319,0.37819241094421724,0.5231962412921083,-1
638,2,1,"(1, 1)",0.9312281809924471,0.5835275516135849,0.4068963853150982,-1
638,3,3,"(2, 1)",0.8125859335299259,0.46815429730033037,0.5270396840516457,2
638,4,3,"(2, 2)",0.6585181022684521,0.5032208646001108,0.8821719778573449,-1
638,5,3,"(2, 3)",0.8357215337462892,0.4591218839124048,0.6014207203748844,9
638,6,1,"(2, 4)",0.9838976210576545,0.5010268068588086,0.4117549027770388,-1
638,7,1,"(3, 4)",0.6982444840382998,0.4503226120011683,0.6307169730940674,100
639,0,3,"(0, 0)",0.5178766820207215,0.37889178349855457,0.8252236397022998,-1
639,1,1,"(0, 1)",0.5012701179812202,0.3991424551573399,0.4859156728512596,-1
639,2,1,"(1, 1)",0.6884306005112883,0.6849784611784918,0.6618927773220549,9
639,3,3,"(2, 1)",0.8354761853984368,0.4092669625936951,0.7908268170819781,2
639,4,3,"(2, 2)",0.5415739376804017,0.6534390434304939,0.6617503231262689,9
639,5,3,"(2, 3)",0.7112236480339732,0.33726451786938866,0.741958526102907,6
639,6,1,"(2, 4)",0.6118622423134625,0.41827836349045766,0.8357127747021236,2
639,7,1,"(3, 4)",0.5148902194802747,0.5268847200955271,0.5864980110199777,100
640,0,3,"(0, 0)",0.6224238798214485,0.4153084340997386,0.9793712579958814,-1
640,1,1,"(0, 1)",0.539589587100548,0.5668971197567263,0.6353511738209658,9
640,2,1,"(1, 1)",0.8644808612544679,0.36223385324910945,0.6325519669477404,6
640,3,3,"(2, 1)",0.8850870170250861,0.6446704632266121,0.6474324119245333,9
640,4,3,"(2, 2)",0.5348839458455517,0.38638565446469064,0.7069617070403074,6
640,5,3,"(2, 3)",0.793869952816681,0.338423714326254,0.5326659868327557,-1
640,6,1,"(2, 4)",0.7676089528812563,0.571045370786283,0.4127000879271745,-1
640,7,1,"(3, 4)",0.5898478780847387,0.4739758720113195,0.6683117910022813,100
641,0,1,"(0, 0)",0.7384850380995005,0.5603460613245268,0.8180467840979104,2
641,1,3,"(1, 0)",0.5859990706477303,0.3821376504467003,0.9186547185736311,-4
641,2,1,"(1, 1)",0.7671869124036775,0.38216846682475675,0.9598557491689534,-4
641,3,3,"(2, 1)",0.8579830241448567,0.6991588375583536,0.6463095693364531,9
641,4,3,"(2, 2)",0.5532582862547555,0.6519936795540334,0.5219179632437367,2
641,5,3,"(2, 3)",0.5019022464779365,0.48556638833993515,0.41362077311351964,-1
641,6,1,"(2, 4)",0.7867185706685487,0.40144966520048353,0.5393659403772295,2
641,7,1,"(3, 4)",0.5070534660309465,0.37872936963223247,0.6669438608048626,100
642,0,1,"(0, 0)",0.5153771967538405,0.5792222277514564,0.49444841532444556,2
642,1,3,"(1, 0)",0.6481015872256204,0.380254610730389,0.967459856400748,-4
642,2,1,"(1, 1)",0.621229295407213,0.6280401541916798,0.51801960168547,2
642,3,3,"(2, 1)",0.9353414313292141,0.6084304080707346,0.5683889832003172,9
642,4,3,"(2, 2)",0.8059485438702125,0.5071639036776662,0.7826536826519861,2
642,5,3,"(2, 3)",0.5796929484977975,0.4520748448609685,0.9018050884580159,-1
642,6,1,"(2, 4)",0.7608210679554308,0.6734752925546819,0.5598848384366026,9
642,7,1,"(3, 4)",0.5195506980474641,0.3885145179982948,0.7295661615448727,100
643,0,3,"(0, 0)",0.9050545934721728,0.4239331953628145,0.4772642666945472,2
643,1,1,"(0, 1)",0.5491320013498417,0.5801266124268325,0.45720100625444704,2
643,2,1,"(1, 1)",0.8737159360406545,0.4154620907844074,0.704943531080892,9
643,3,3,"(2, 1)",0.8022402345559998,0.5021769776333087,0.8453597238713935,2
643,4,3,"(2, 2)",0.9458453726543998,0.5654577367586054,0.5830072161356398,9
643,5,3,"(2, 3)",0.6626639765450911,0.6550916206156476,0.9199395666147013,-1
643,6,1,"(2, 4)",0.7392403285137931,0.6701064086810413,0.8323074655436382,2
643,7,1,"(3, 4)",0.718821362913675,0.6492237106922524,0.893998874450512,100
644,0,1,"(0, 0)",0.631946804493505,0.5438617532230896,0.5102667246670577,2
644,1,3,"(1, 0)",0.7109558449937791,0.4817869910277426,0.8373579402902895,2
644,2,1,"(1, 1)",0.8120854513223944,0.6924941882329932,0.9032738517075299,-1
644,3,3,"(2, 1)",0.70915472277682,0.39045619079137484,0.8626010721254522,-4
644,4,3,"(2, 2)",0.6374939755201882,0.4249375216072669,0.9495930629789261,-1
644,5,3,"(2, 3)",0.7825179510528777,0.3518074429533923,0.8502841962921672,-4
644,6,1,"(2, 4)",0.647297432513534,0.6025945609209162,0.6302321614588952,9
644,7,1,"(3, 4)",0.5000478207003634,0.30335714470479475,0.6470990090880395,100
645,0,1,"(0, 0)",0.5208039993699414,0.3262911303231937,0.7194440571589643,6
645,1,3,"(1, 0)",0.8500792748153644,0.49232634924678886,0.4260222650765776,-1
645,2,1,"(1, 1)",0.720036436263659,0.364691353384639,0.6253423032112972,6
645,3,0,"(2, 1)",0.7208262870092687,0.42978893199428375,0.6964623356063054,9
645,4,1,"(1, 1)",0.8831099631022883,0.32901752903913867,0.8915765514395275,-4
645,5,3,"(2, 1)",0.6910957188390137,0.6312052767549956,0.5321957362221137,2
645,6,3,"(2, 2)",0.7742594587991783,0.47566636016832914,0.4028193994205569,-1
645,7,3,"(2, 3)",0.9553891024663264,0.41857029887730257,0.8488971340306277,2
645,8,1,"(2, 4)",0.5610101567649575,0.5431647482518989,0.6379767039427168,9
645,9,1,"(3, 4)",0.7825613452544463,0.3136277365429639,0.9777799939501336,100
646,0,1,"(0, 0)",0.5990245238414428,0.4341499416296783,0.9746952704479047,-1
646,1,3,"(1, 0)",0.6145660643229303,0.3580144145672652,0.6973556756977162,6
646,2,1,"(1, 1)",0.5189173952394868,0.5687245568250685,0.8057849802067752,2
646,3,3,"(2, 1)",0.9765751121819941,0.3368484536933625,0.49158378450898177,-1
646,4,3,"(2, 2)",0.7712765507314226,0.5990214819809894,0.6756404917538896,9
646,5,3,"(2, 3)",0.6218090570538719,0.3443886759481659,0.5315652729961713,-1
646,6,1,"(2, 4)",0.5761119710605715,0.5040777333578478,0.6926646166326695,9
646,7,1,"(3, 4)",0.5617271245056596,0.4782168148080387,0.6623467567044398,100
647,0,1,"(0, 0)",0.7528259848912074,0.35381216568094365,0.507478490880884,-1
647,1,3,"(1, 0)",0.5874735629946205,0.31624678539744955,0.4112405021989974,-4
647,2,1,"(1, 1)",0.7070973997177661,0.45779888307032174,0.7431054934043779,9
647,3,3,"(2, 1)",0.6653102661416468,0.6769628392317364,0.8387340750447174,2
647,4,3,"(2, 2)",0.6045806529589621,0.41319182874785954,0.723322978850546,9
647,5,3,"(2, 3)",0.6667964243980706,0.3434959516716445,0.9446367342043724,-4
647,6,1,"(2, 4)",0.6944017441481818,0.37612039759765586,0.9543649354972111,-4
647,7,1,"(3, 4)",0.6050902817787476,0.4189196697387808,0.7751569082280261,100
648,0,3,"(0, 0)",0.7043505914844859,0.3090658574546901,0.5978755348924133,6
648,1,1,"(0, 1)",0.6044250813083322,0.5841742691223859,0.5264365894912556,2
648,2,1,"(1, 1)",0.932394142051868,0.597404119386648,0.8880206700511983,-1
648,3,3,"(2, 1)",0.9455725769509067,0.45359718873862187,0.513608388116046,2
648,4,3,"(2, 2)",0.9352287050291948,0.5997919970219889,0.6866026188224531,9
648,5,3,"(2, 3)",0.5059170490466353,0.34978329787111484,0.5953772427401484,6
648,6,1,"(2, 4)",0.5519894813165576,0.535465446678559,0.448128911070229,-1
648,7,1,"(3, 4)",0.9236566945489575,0.4094176463115602,0.8406220818882784,100
649,0,3,"(0, 0)",0.563338525815351,0.6246818817818147,0.6854740472471859,9
649,1,1,"(0, 1)",0.7685213269219151,0.40131466143923983,0.6321129964482219,9
649,2,1,"(1, 1)",0.5606988818757038,0.5550048325537549,0.828561223746705,2
649,3,3,"(2, 1)",0.7611825143360902,0.6063333422592583,0.48095167069143885,2
649,4,3,"(2, 2)",0.615409790640836,0.4146577806682753,0.7217709739523661,9
649,5,3,"(2, 3)",0.6267150724625212,0.5494825140957393,0.8747038463713994,-1
649,6,1,"(2, 4)",0.8753563778398284,0.44907711671865297,0.6788482375894735,9
649,7,1,"(3, 4)",0.5156151573847811,0.6640127532402104,0.5503858557499595,100
650,0,3,"(0, 0)",0.6269075935791242,0.5823362940891676,0.8914268390821958,-1
650,1,1,"(0, 1)",0.6382689912857843,0.44793899420163197,0.7295542737227405,9
650,2,1,"(1, 1)",0.9130307923934801,0.48198780748759285,0.40693677782600385,-1
650,3,3,"(2, 1)",0.6768885611608202,0.41158568673628226,0.4664922334564167,2
650,4,3,"(2, 2)",0.6886966872191507,0.40315154553602833,0.4813772955330296,2
650,5,3,"(2, 3)",0.8140424931066386,0.6909012238818129,0.8636320696750621,-1
650,6,1,"(2, 4)",0.6198728336414019,0.697117743261785,0.7792920440657959,2
650,7,1,"(3, 4)",0.5025432427259156,0.5904165043251721,0.6577384125418957,100
651,0,3,"(0, 0)",0.9557213241091114,0.5951108527461306,0.7656831179189673,2
651,1,1,"(0, 1)",0.6877831021122774,0.570599688321709,0.6657120300387995,9
651,2,1,"(1, 1)",0.521912655826909,0.550402554338056,0.76449895839666,2
651,3,3,"(2, 1)",0.5622299724046573,0.6763650362742629,0.9561905735082723,-1
651,4,3,"(2, 2)",0.5666595179843936,0.6206504561257735,0.967899879075216,-1
651,5,3,"(2, 3)",0.7408574394543724,0.3363048296774256,0.6393502175113445,6
651,6,1,"(2, 4)",0.5707123881165141,0.6840153119475835,0.8241227993805275,2
651,7,1,"(3, 4)",0.5329492931972952,0.597081255942632,0.9598515009977633,100
652,0,3,"(0, 0)",0.8044152901531015,0.6704754582828502,0.9763826711780172,-1
652,1,1,"(0, 1)",0.6184577418754381,0.3199976106862643,0.5353099149390279,-1
652,2,1,"(1, 1)",0.8896765746086996,0.5944884018474843,0.7076938810761868,9
652,3,3,"(2, 1)",0.7254698254111407,0.403995506928438,0.7113520201235296,9
652,4,3,"(2, 2)",0.5945739561338373,0.60922804172283,0.8253824383429783,2
652,5,3,"(2, 3)",0.593112522384367,0.5505853780207729,0.7553002432585105,2
652,6,1,"(2, 4)",0.688306473491509,0.42358337950513586,0.5508161000502699,9
652,7,1,"(3, 4)",0.813542885538707,0.44720944402407037,0.9954684069311068,100
653,0,3,"(0, 0)",0.7282509334798228,0.4452516650350978,0.8381010201377398,2
653,1,1,"(0, 1)",0.6676811274080019,0.39974828103307536,0.4565603322644331,-1
653,2,1,"(1, 1)",0.6660820745352529,0.3673670402775158,0.41882767336624477,-4
653,3,3,"(2, 1)",0.7337514245233854,0.5322685450079396,0.7797417272071026,2
653,4,3,"(2, 2)",0.7712305372928276,0.34972191204719144,0.6701650403085879,6
653,5,3,"(2, 3)",0.625573942918709,0.6136080017524147,0.9570410043673402,-1
653,6,1,"(2, 4)",0.6528424167975413,0.5397493823614159,0.9090223488232886,-1
653,7,1,"(3, 4)",0.9306154973365879,0.5981069814512814,0.4725419770196004,100
654,0,3,"(0, 0)",0.8171608718045642,0.6383168452347138,0.6369301556244176,9
654,1,1,"(0, 1)",0.5666092619151211,0.6194688347141535,0.8737765907338351,-1
654,2,1,"(1, 1)",0.9466934038479029,0.5400576387337015,0.5576250882994512,9
654,3,3,"(2, 1)",0.6876464151844648,0.5379115951455423,0.9767821757390052,-1
654,4,3,"(2, 2)",0.6246766458343749,0.35247245721443665,0.492544441847461,-1
654,5,3,"(2, 3)",0.9475028595454367,0.4911218719763767,0.7394612847212632,9
654,6,1,"(2, 4)",0.7757145069440681,0.6083924918090238,0.7059100914494578,9
654,7,1,"(3, 4)",0.7065267082891252,0.30904105093830897,0.4166821250976989,100
655,0,3,"(0, 0)",0.6354946690960571,0.6899515202507387,0.9603074061892587,-1
655,1,1,"(0, 1)",0.656839056705234,0.6303088567167869,0.7510706667396997,2
655,2,2,"(1, 1)",0.5172386033993533,0.36858089486208245,0.5598050389775608,6
655,3,3,"(1, 0)",0.6517366070043522,0.34517734742713185,0.7318259356022511,6
655,4,1,"(1, 1)",0.6229577136041804,0.6192992925259346,0.844205256469126,2
655,5,3,"(2, 1)",0.7072368860708833,0.3444633083322628,0.4407655898959291,-4
655,6,3,"(2, 2)",0.910323200350261,0.6048472542772333,0.8779952489809157,-1
655,7,3,"(2, 3)",0.7712963647694442,0.6574975227169486,0.854019216894693,-1
655,8,1,"(2, 4)",0.9840403203041886,0.40975236827957573,0.4352003557604358,-1
655,9,1,"(3, 4)",0.9375112305556507,0.4040609290405044,0.9368100024594629,100
656,0,3,"(0, 0)",0.6359762603723038,0.38614152962053927,0.7762634784643933,-1
656,1,1,"(0, 1)",0.541365641934838,0.548924851570758,0.5432818914436987,2
656,2,1,"(1, 1)",0.9085088729363968,0.4354143204727985,0.6467490194501417,9
656,3,3,"(2, 1)",0.5104149698664302,0.4135670710131378,0.940930557172928,-1
656,4,3,"(2, 2)",0.5938047150248473,0.5984222185470819,0.4289656030499982,-1
656,5,3,"(2, 3)",0.5188936898826773,0.37207231874332997,0.6821817934080686,6
656,6,1,"(2, 4)",0.6365089751837449,0.3373504169107282,0.416785864186189,-4
656,7,1,"(3, 4)",0.7101207076463455,0.3281344627235761,0.9004843032572027,100
657,0,3,"(0, 0)",0.8877060639356893,0.6828517108854593,0.8842603864402482,-1
657,1,1,"(0, 1)",0.6303881621168683,0.47565583135020406,0.41331259346168336,-1
657,2,1,"(1, 1)",0.515597522730064,0.6251683987539629,0.5137596742030083,2
657,3,3,"(2, 1)",0.7974341241726839,0.4916317381538687,0.8840993288746593,-1
657,4,3,"(2, 2)",0.724519039702884,0.5922863715655213,0.7878653733376803,2
657,5,3,"(2, 3)",0.8045716098920004,0.6709407323730846,0.8602783971196675,-1
657,6,1,"(2, 4)",0.5922939570348229,0.3903145113973482,0.9574655391149106,-4
657,7,1,"(3, 4)",0.7690614688512257,0.3886861989138106,0.6886764166471729,100
658,0,3,"(0, 0)",0.6319191486476677,0.31862918465669093,0.7031472933057009,6
658,1,1,"(0, 1)",0.9289036705967681,0.5998158243661731,0.8524962366305182,-1
658,2,2,"(1, 1)",0.7505562164561563,0.48310438340935236,0.9593520306491233,-1
658,3,3,"(1, 0)",0.5158967687749694,0.39706641011902494,0.7103929794327608,6
658,4,1,"(1, 1)",0.5701928083675465,0.6713408094762079,0.5289657596477358,2
658,5,3,"(2, 1)",0.7461076571786953,0.4752108436183876,0.5729473402590192,9
658,6,3,"(2, 2)",0.9582707072277992,0.5474201420936584,0.6753014174964185,9
658,7,3,"(2, 3)",0.7791399421259455,0.4445661917032871,0.8149270192564722,2
658,8,1,"(2, 4)",0.6078383948464421,0.6167213860516221,0.7218945409844357,9
658,9,1,"(3, 4)",0.7093713047134717,0.30453228042796215,0.8078701694527225,100
659,0,3,"(0, 0)",0.5747130333291406,0.3221166096228757,0.7650059704460045,-1
659,1,1,"(0, 1)",0.8374393365600181,0.5438866351686897,0.5717590135411705,9
659,2,1,"(1, 1)",0.9199216787069988,0.6677243858097421,0.5003987720436346,2
659,3,3,"(2, 1)",0.723616690550333,0.6984458240858271,0.6274739428958253,9
659,4,3,"(2, 2)",0.8161750440922169,0.5965937059358705,0.8873971337979186,-1
659,5,3,"(2, 3)",0.5917000191893989,0.3855570345912316,0.7520887975814445,-1
659,6,1,"(2, 4)",0.9057329747018001,0.4411252544732816,0.6083983300853713,9
659,7,1,"(3, 4)",0.9049329747752334,0.3406063649740052,0.7478045874989945,100
660,0,3,"(0, 0)",0.8521146677678795,0.46810228020303557,0.5369158148070233,2
660,1,1,"(0, 1)",0.6795880133684213,0.681196189359551,0.46870304000194374,2
660,2,1,"(1, 1)",0.7145474920417694,0.4872854352790151,0.6914978746323328,9
660,3,3,"(2, 1)",0.7388040493288865,0.30457362188057635,0.9252465244731155,-4
660,4,3,"(2, 2)",0.660942376215301,0.6664441928531819,0.9588384801985589,-1
660,5,3,"(2, 3)",0.5301111213854893,0.5104520008596305,0.7201322652269976,9
660,6,1,"(2, 4)",0.7170758499782781,0.6597542517559603,0.653808421518211,9
660,7,1,"(3, 4)",0.5795767218644723,0.5670641201453361,0.6698578502994756,100
661,0,3,"(0, 0)",0.9652209767828751,0.6937474569222959,0.5555406311023656,9
661,1,1,"(0, 1)",0.9602302518106776,0.4801665745103459,0.580009850072144,9
661,2,1,"(1, 1)",0.9047987029954097,0.4199407268377887,0.7699091801121547,2
661,3,3,"(2, 1)",0.8118130463791207,0.691869940207023,0.5750592963440132,9
661,4,3,"(2, 2)",0.9808360361594215,0.647703939271504,0.664477032665114,9
661,5,3,"(2, 3)",0.6698564871598567,0.674881721569517,0.4462985487720448,-1
661,6,1,"(2, 4)",0.7883131098773253,0.4114333161773937,0.8670950297496571,-1
661,7,1,"(3, 4)",0.6407775206800972,0.5950966149635826,0.41335465554035183,100
662,0,3,"(0, 0)",0.9851589317310094,0.4538985007444646,0.9990197201694586,-1
662,1,1,"(0, 1)",0.7666831539498793,0.34254986633719187,0.42158485912029986,-4
662,2,1,"(1, 1)",0.5266598882637008,0.655935722400323,0.4992997312636765,2
662,3,3,"(2, 1)",0.9479683815815703,0.6364319950098484,0.8441610345394348,2
662,4,3,"(2, 2)",0.8680354345558766,0.49381864059883085,0.7239406931607903,9
662,5,3,"(2, 3)",0.9431837069837989,0.6198086169257542,0.800852183009654,2
662,6,1,"(2, 4)",0.6444123302576202,0.5249871421405518,0.5672769649324763,9
